ts	imei	mwra	p.android.settings	p.system	p.android.gm	p.android.externalstorage	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.google	p.inputmethod.latin	p.olauncher	p.android.vending	p.android.defcontainer	p.process.gapps	p.katana	p.simulator	p.gms.persistent	p.android.gms	p.browser.provider	p.notifier	p.dogalize
2018-05-15 15:12:00	863033069630348271	1.00000	12.56314	12.65614	10.13566	10.93594	14.06709	10.16457	13.92603	0.00897	56.01432	57.96020	49.53179	51.44566	66.38507	21.29932	69.73403	36.09979	85.68416	1.01543	36.22496	90.85389
2018-05-15 15:13:00	863033069630348362	0.00000	8.41724	15.51609	15.66572	10.86634	15.48597	16.33578	12.64288	0.00013	42.38391	55.83397	62.07425	66.42637	30.35024	62.75687	50.26386	65.40768	60.65582	31.50323	13.26568	22.00978
2018-05-15 15:14:00	863033069630348297	0.00000	12.22083	17.04986	17.03219	10.73975	16.14119	13.81044	13.46449	0.00640	63.82735	65.56983	65.77903	49.26867	23.45989	75.78944	69.62924	96.52500	45.75418	25.73226	87.03742	80.09745
2018-05-15 15:15:00	8630330696303482352	0.00000	13.25441	11.75080	11.64057	11.69973	12.49510	8.60741	14.10354	0.01797	47.93494	59.28282	45.33794	49.82769	80.65967	98.29440	49.93553	75.81161	39.75536	5.17058	3.62048	78.89453
2018-05-15 15:16:00	3590433799317662220	1.00000	15.22345	10.86013	9.42633	11.13886	17.12366	12.02381	8.64899	0.12838	57.57672	49.29010	66.19918	35.05677	62.12162	73.39141	87.74081	21.30267	40.93240	83.47272	40.22011	63.39563
2018-05-15 15:17:00	8630330696303481750	1.00000	10.97676	16.12361	10.64449	13.62893	11.06434	12.42700	14.23370	0.00185	45.49641	46.75514	63.17555	25.90849	16.21240	75.37026	7.86924	82.25781	59.36537	83.65599	37.78271	8.90160
2018-05-15 15:18:00	3590433799317661388	1.00000	13.45882	14.48435	15.08583	13.15193	13.44570	10.95444	9.87111	0.02203	41.02353	38.53514	49.52217	58.94377	8.01418	74.73612	44.57552	67.52709	57.70389	10.40687	74.87723	95.17932
2018-05-15 15:19:00	863033069630348040	1.00000	13.34935	14.32125	8.69642	11.71290	12.83049	7.45379	10.60657	0.01975	39.13489	41.04614	42.41002	36.35272	69.00429	97.36977	62.63523	65.40201	91.77490	35.94605	88.17099	71.42402
2018-05-15 15:20:00	3590433799317661925	1.00000	14.71851	13.89823	10.98160	13.76320	14.57289	9.71116	12.50547	0.07750	81.78822	62.75422	51.04367	34.40824	31.98999	85.76538	8.19291	62.39042	21.07413	58.08502	29.40099	39.27886
2018-05-15 15:21:00	8630330696303481974	1.00000	9.70118	14.43304	8.76454	12.79923	12.42951	11.25991	16.09496	0.00053	57.15496	57.04532	57.39761	46.26439	61.75211	10.60277	38.88705	63.06029	96.42713	62.81366	82.68911	0.55550
2018-05-15 15:22:00	863033069630348149	1.00000	14.43694	13.75934	14.10351	10.46017	15.35382	8.27899	9.36160	0.05851	37.03971	38.05205	54.88374	54.59517	43.51997	96.23586	65.18509	1.51217	45.35204	13.65591	31.75593	14.10093
2018-05-15 15:23:00	359043379931766437	1.00000	12.06271	15.86853	11.16505	14.64929	12.49917	12.58341	15.87400	0.00548	55.40800	49.70130	54.50912	46.92758	83.43987	75.41223	54.09067	47.21054	27.49043	15.96450	75.13196	88.46318
2018-05-15 15:24:00	3590433799317662246	0.00000	13.43057	16.32942	17.44064	11.20113	16.25168	10.74142	17.79082	0.02138	56.04027	34.10323	60.25126	47.28186	56.68807	95.56031	30.28091	69.36017	33.51440	2.59019	77.43093	45.73308
2018-05-15 15:25:00	359043379931766668	1.00000	17.34853	11.72975	7.49395	14.89874	16.07431	11.56283	11.78281	1.07503	50.85743	72.48230	58.09575	72.29924	32.07930	20.91716	50.41827	67.32446	29.63978	26.43343	34.36157	32.75753
2018-05-15 15:26:00	359043379931766148	1.00000	13.82911	7.33274	9.13604	13.71800	14.16353	11.58570	12.72039	0.03186	45.16780	39.02542	39.25418	44.72811	20.02284	51.91399	14.67195	60.77812	46.02723	59.34905	62.55087	61.64057
2018-05-15 15:27:00	8630330696303482220	0.00000	10.09652	14.06554	14.04153	11.96766	13.21675	15.08173	17.01596	0.00076	44.10570	47.10834	49.01526	40.69235	33.15610	37.67743	89.15049	72.71362	99.02403	69.29199	14.62857	85.43445
2018-05-15 15:28:00	863033069630348693	0.00000	16.69349	12.01772	9.01665	11.24732	11.64779	9.41375	12.69784	0.55845	59.88035	71.12962	49.82755	59.89680	31.80466	93.96104	73.30794	53.51268	66.36352	43.69359	95.25225	23.90030
2018-05-15 15:29:00	8630330696303481404	0.00000	15.46287	14.15094	12.44668	14.83120	13.79629	14.37673	14.51054	0.16312	35.27926	44.51532	57.19609	73.46941	31.96375	77.81865	69.29563	35.96512	12.28700	85.92016	59.29791	49.07641
2018-05-15 15:30:00	359043379931766999	1.00000	12.88637	15.12176	10.44058	14.04205	16.59620	8.86803	13.23134	0.01241	40.68180	62.89678	51.84572	44.78012	61.23672	85.49394	42.87301	66.03291	60.86815	96.37732	88.42337	19.42784
2018-05-15 15:31:00	359043379931766858	0.00000	11.86750	13.49790	20.41380	11.95563	13.98877	9.77601	13.29707	0.00450	59.45125	56.82801	50.89488	37.83536	21.87304	29.27201	50.33925	32.81195	46.39272	77.27239	92.12425	71.72260
2018-05-15 15:32:00	359043379931766122	1.00000	11.50129	16.63699	11.27960	15.88996	15.23273	6.76315	10.98202	0.00313	44.27241	58.68967	56.36206	28.47985	37.37760	87.30248	46.42114	56.18187	9.72557	62.31047	67.41444	18.44716
2018-05-15 15:33:00	863033069630348289	0.00000	11.21371	13.19814	11.85138	13.08348	14.50518	9.38519	13.49098	0.00236	38.03871	48.48093	55.69952	40.74051	23.67404	92.85554	79.88714	51.59834	48.08443	20.57082	42.33193	85.78247
2018-05-15 15:34:00	8630330696303481917	1.00000	12.60347	17.31410	13.44256	15.50783	14.84039	9.60429	13.98212	0.00937	57.91544	62.55939	45.03911	67.62430	0.74150	11.99677	11.16500	85.93124	18.53259	46.13845	95.09331	24.58333
2018-05-15 15:35:00	3590433799317661909	0.00000	9.53049	12.93729	14.00334	9.92368	14.46124	16.38177	14.52462	0.00047	44.28526	63.26445	62.87924	46.41202	13.02510	31.34876	57.48296	58.48136	89.28607	2.98201	80.82355	73.70886
2018-05-15 15:36:00	359043379931766445	1.00000	11.23125	15.20588	9.30019	12.26540	15.41397	11.51358	12.98960	0.00238	69.84457	63.53343	29.43321	61.63669	66.44153	31.51572	57.76253	26.80724	26.57386	56.47042	27.29662	43.33738
2018-05-15 15:37:00	359043379931766965	0.00000	11.81098	13.08251	13.62144	11.35333	15.08298	16.53288	14.01323	0.00423	72.79786	60.24037	52.75155	47.81421	53.01811	5.97653	1.55899	5.95530	82.21717	86.69875	29.95280	95.91522
2018-05-15 15:38:00	359043379931766858	1.00000	15.89001	13.29590	13.56625	7.91401	17.04521	9.91690	9.31501	0.25005	68.15851	73.59316	48.43431	72.95655	1.69494	9.60041	26.79804	12.39714	53.95669	65.06562	70.54069	73.44461
2018-05-15 15:39:00	8630330696303481529	1.00000	13.76893	12.95944	10.41007	15.21051	16.98667	13.28986	14.15388	0.03002	54.27424	48.26236	39.74562	50.50293	86.57146	41.45791	69.82607	64.02535	17.76777	30.70520	39.37971	0.22328
2018-05-15 15:40:00	359043379931766155	0.00000	11.67163	17.02093	18.76055	12.22003	13.61093	13.99115	12.99768	0.00373	41.80695	60.05505	49.28130	53.68970	41.56849	37.78261	79.21949	19.96916	68.52540	99.96653	72.48648	63.69497
2018-05-15 15:41:00	8630330696303482006	0.00000	15.05132	13.76954	12.86923	8.83316	13.31611	11.90251	9.84210	0.10809	25.62286	69.51411	67.58522	58.73030	8.79150	40.96532	62.38808	46.80052	97.62388	83.03271	73.44199	55.63028
2018-05-15 15:42:00	3590433799317661586	1.00000	12.52987	11.98326	12.99291	10.81059	14.64802	7.55260	12.02917	0.00871	46.21817	52.54315	69.84045	50.93301	55.51733	56.10311	36.28396	72.37921	37.12521	84.81214	5.19658	35.90026
2018-05-15 15:43:00	8630330696303481875	1.00000	10.57876	16.56562	13.32138	14.46856	15.45014	5.45396	14.18228	0.00127	80.21373	42.45036	54.26592	25.97683	91.21647	99.05288	52.95510	92.03150	43.19034	79.43138	83.83789	64.04217
2018-05-15 15:44:00	8630330696303481701	1.00000	10.69278	14.61201	10.90167	15.92672	17.74231	9.95026	14.06250	0.00138	54.46135	78.58317	44.22629	47.69254	60.99863	99.21514	0.47595	60.37964	28.29241	78.02967	96.25727	55.78788
2018-05-15 15:45:00	8630330696303481552	0.00000	12.09689	14.10225	14.20974	8.34151	14.85466	14.10342	12.33820	0.00565	51.57904	60.23514	74.91574	48.78601	12.86390	69.78069	3.27673	90.22528	74.99739	22.89139	79.67561	29.86037
2018-05-15 15:46:00	3590433799317661263	0.00000	13.47895	10.53978	11.96148	6.20333	9.11673	4.58884	12.71298	0.02245	41.17545	62.95937	36.47425	46.59142	23.80723	97.83737	1.56532	37.57507	88.01544	24.42920	86.85280	14.97851
2018-05-15 15:47:00	8630330696303482469	1.00000	16.87734	12.82573	9.10202	9.84559	15.20880	11.31831	8.59722	0.67110	75.40909	32.74346	46.26016	70.13828	31.46840	55.58265	28.18703	39.40971	67.25638	56.49048	62.51854	48.19316
2018-05-15 15:48:00	3590433799317662378	0.00000	14.93723	13.39815	15.81691	11.32718	14.69994	13.86942	14.57804	0.09646	52.49618	49.17268	33.42664	68.30981	61.59174	60.03047	57.69027	62.01713	62.75070	87.95294	67.72576	34.77179
2018-05-15 15:49:00	3590433799317662287	0.00000	12.98729	16.72420	15.36418	10.29061	12.25315	8.88193	11.36232	0.01376	54.04579	65.20576	70.40657	57.29876	48.81105	14.82139	98.47291	59.45173	49.92584	55.64276	83.73111	10.41400
2018-05-15 15:50:00	863033069630348404	0.00000	11.33949	13.46853	9.37653	13.90662	16.25593	13.30930	13.14440	0.00268	60.20601	43.53276	41.85943	47.37285	42.64293	76.10117	34.55054	4.83408	13.73054	51.92078	13.34771	67.79835
2018-05-15 15:51:00	8630330696303481214	0.00000	18.19468	14.64808	11.23300	9.94842	15.63588	9.78674	17.29712	2.50552	55.40537	74.09228	54.93421	61.68833	12.64303	93.41660	87.91184	14.49839	37.36324	83.10179	27.02147	22.28863
2018-05-15 15:52:00	8630330696303481933	1.00000	19.46422	11.10313	10.46165	12.38131	13.77773	11.95603	12.16777	8.91750	75.76943	62.11014	51.04857	41.33615	38.67064	55.80257	54.79638	78.01494	72.94214	100.00000	87.27686	64.51285
2018-05-15 15:53:00	863033069630348230	1.00000	15.84812	13.84992	12.55839	11.00316	15.19682	9.39998	11.56900	0.23978	62.57421	48.93764	39.83676	68.54874	14.30379	7.28676	7.08031	70.34154	20.54745	39.31621	1.12458	69.51544
2018-05-15 15:54:00	359043379931766486	0.00000	10.19145	19.17351	16.94711	10.86607	15.67744	14.26180	17.92959	0.00085	41.52912	62.99519	57.80157	66.14556	13.28261	20.02913	22.00299	94.61103	15.54693	41.50899	23.82291	55.35902
2018-05-15 15:55:00	359043379931766734	1.00000	15.94604	12.23650	9.96134	8.46427	13.70934	9.50000	8.16157	0.26448	65.78492	66.83163	60.91695	36.64248	44.93010	88.99467	80.38076	34.15460	39.29467	17.14009	56.08714	33.19680
2018-05-15 15:56:00	8630330696303481222	0.00000	13.21885	14.41039	16.32688	7.63980	13.54181	13.97237	14.25668	0.01732	59.79466	36.92199	36.88765	48.45718	71.46877	22.80997	10.64022	19.84683	22.23002	89.25262	17.91267	66.11250
2018-05-15 15:57:00	359043379931766460	0.00000	16.21528	12.61807	13.08467	9.12762	13.13563	9.27768	13.23181	0.34615	55.58498	56.56864	40.84084	54.25631	56.81346	41.67088	77.17130	61.81283	73.71880	48.98348	23.97076	39.43586
2018-05-15 15:58:00	8630330696303482360	1.00000	12.04900	12.51430	10.81921	9.04955	17.21614	10.44364	6.23385	0.00538	54.79048	43.90015	55.15633	65.99785	58.71207	94.24830	1.91738	82.57885	99.01230	26.22735	31.84457	88.39071
2018-05-15 15:59:00	8630330696303481032	0.00000	12.57518	14.76065	10.33010	13.14435	14.39859	11.75201	13.03457	0.00911	44.17321	65.71926	72.57895	41.53517	72.40685	8.74406	76.97272	0.21332	4.15104	40.06783	57.70511	86.65753
2018-05-15 16:00:00	3590433799317661016	1.00000	11.65438	10.28912	11.32028	10.65615	10.90609	12.88657	15.26061	0.00366	25.97763	52.37917	58.18874	64.03106	59.64170	33.02864	38.25144	96.27679	33.07335	92.80108	37.08461	71.72221
2018-05-15 16:01:00	863033069630348164	0.00000	8.57570	14.68336	13.31117	14.46035	15.02198	16.74116	15.72445	0.00017	30.34199	50.93167	49.04255	44.24739	79.30706	29.14265	8.31972	65.20016	71.64617	38.93522	5.54439	2.92070
2018-05-15 16:02:00	8630330696303481123	1.00000	14.55371	9.46203	9.79763	12.18142	16.56942	11.07013	11.35065	0.06572	39.64334	60.83943	74.18070	51.40893	47.31858	38.05569	53.32840	89.07229	70.16467	46.63726	56.08462	92.99890
2018-05-15 16:03:00	3590433799317661487	0.00000	15.04060	11.44969	11.31866	7.53977	14.15884	10.62218	17.50552	0.10696	66.06315	55.09031	74.44123	62.21406	15.49733	6.56991	57.75290	98.25896	86.11281	80.99895	73.85245	72.86346
2018-05-15 16:04:00	3590433799317661339	1.00000	12.66080	9.85808	10.64442	16.10236	12.78286	11.20548	12.55300	0.00993	44.73050	78.68376	62.46831	33.90886	36.02952	65.27948	66.04228	59.06930	61.50987	89.30932	47.99589	68.81028
2018-05-15 16:05:00	3590433799317661362	0.00000	16.18018	10.54641	9.95287	8.26362	15.55750	10.09560	8.38526	0.33421	43.95899	62.88813	21.82200	42.85095	69.65162	2.61484	82.51693	94.96157	80.96926	46.60662	45.59235	46.61792
2018-05-15 16:06:00	8630330696303481719	1.00000	15.50744	10.27194	7.99269	13.29232	13.73848	10.20897	11.44659	0.17063	48.78152	33.77224	47.32188	42.05774	94.40492	7.05070	2.94414	83.88947	63.21831	31.30809	52.27774	70.43743
2018-05-15 16:07:00	3590433799317661230	1.00000	15.02876	9.78051	9.75567	10.14748	18.11736	10.00122	8.69510	0.10567	55.36876	67.93229	51.91151	29.54841	58.00626	27.48868	85.32281	96.61300	47.41823	8.37090	8.04510	91.10691
2018-05-15 16:08:00	359043379931766270	1.00000	10.24497	12.75853	9.22933	13.50662	15.47965	13.02358	17.90756	0.00088	61.26222	59.95384	41.51776	60.94622	20.90236	33.67268	97.79980	91.01763	8.63085	19.23156	90.86148	82.94614
2018-05-15 16:09:00	863033069630348768	1.00000	8.30028	13.20697	10.68053	15.88014	13.93972	12.53396	15.67688	0.00016	64.60362	70.96196	65.51248	50.55874	56.93448	42.67867	65.11048	55.25522	26.07920	3.25193	11.10266	86.63007
2018-05-15 16:10:00	359043379931766312	1.00000	9.78835	15.86792	12.36328	17.19971	14.55468	10.58450	13.62760	0.00059	55.33040	57.92268	63.11802	33.42250	94.92258	69.28677	9.06618	5.72844	21.70254	93.68487	23.80680	36.42623
2018-05-15 16:11:00	863033069630348602	1.00000	14.46405	11.84025	14.34354	9.68827	13.81509	10.40099	9.20829	0.06011	81.27926	52.72454	31.00888	56.32374	92.32542	6.23947	29.04792	84.15996	97.09270	82.20709	7.50051	11.60641
2018-05-15 16:12:00	3590433799317662113	1.00000	13.69651	12.62695	10.84038	11.24130	15.11953	10.69659	13.03790	0.02793	49.23970	43.28755	60.28706	80.80635	97.44925	9.55743	96.50981	30.43036	55.47238	44.22245	28.46209	39.57826
2018-05-15 16:13:00	359043379931766700	0.00000	13.14265	14.79114	13.46719	13.41219	14.28601	11.30237	14.38681	0.01606	44.41349	55.54416	24.28642	70.95843	68.88320	54.46190	41.34985	1.55015	10.02134	89.55756	6.86897	95.39230
2018-05-15 16:14:00	359043379931766411	0.00000	16.96154	8.72908	6.78534	6.37591	17.75598	13.59453	7.78453	0.73008	70.04517	62.18208	34.55419	48.44826	40.71493	97.01391	66.84572	33.98071	36.46245	2.63701	99.26167	19.80023
2018-05-15 16:15:00	359043379931766619	1.00000	14.50716	11.80660	11.23455	13.77535	14.97860	7.50026	12.24110	0.06277	48.31583	42.06492	57.07704	66.78432	12.70257	18.82045	28.56129	48.29019	74.59827	13.93908	68.85489	14.94281
2018-05-15 16:16:00	8630330696303481206	0.00000	18.29675	13.90643	14.25044	9.12221	13.03730	8.15584	16.10196	2.77473	44.79095	38.19226	56.77127	12.68293	78.96023	91.81258	4.38770	84.32830	47.02370	17.39758	88.94297	76.19892
2018-05-15 16:17:00	3590433799317661271	1.00000	12.88939	16.21326	11.06721	14.58449	13.93141	10.25286	13.83626	0.01246	49.01282	60.50808	51.91815	68.26340	91.05092	71.15372	3.04287	44.36503	74.13208	17.60156	64.90857	26.59213
2018-05-15 16:18:00	863033069630348917	1.00000	14.71348	12.34400	12.18295	12.84469	10.90778	12.48557	13.83030	0.07714	47.71717	47.13953	35.14436	57.17695	48.91993	68.25479	28.68811	76.16398	23.91962	87.09199	52.05389	31.40072
2018-05-15 16:19:00	359043379931766213	0.00000	10.55457	12.91679	16.49927	6.07233	15.30878	15.59368	10.00629	0.00123	60.44952	65.29997	53.63451	62.87292	38.74471	26.99144	88.31255	61.88699	70.49469	29.92795	95.21959	76.22302
2018-05-15 16:20:00	863033069630348370	0.00000	14.20434	16.91745	13.97648	10.46155	14.87910	8.99095	13.66640	0.04638	33.66537	65.59732	49.68248	49.06530	9.60350	58.66084	44.13505	24.53021	79.61294	68.32492	47.23406	77.38099
2018-05-15 16:21:00	8630330696303482113	1.00000	14.00470	12.15308	13.22990	13.45779	12.16768	8.96824	12.20475	0.03799	75.36079	55.06744	47.46497	44.56526	30.07348	22.55969	7.27529	62.15337	46.21265	89.98981	93.33605	3.65834
2018-05-15 16:22:00	359043379931766114	1.00000	15.06470	13.31527	11.81905	13.01914	16.28003	9.30388	11.31242	0.10956	59.69542	44.03069	33.99509	75.60290	43.59662	42.88326	59.14241	85.26484	38.14323	59.85584	0.01807	52.61285
2018-05-15 16:23:00	8630330696303481750	1.00000	10.47081	16.39552	12.92976	15.71605	14.83606	10.00116	14.78991	0.00113	53.59265	69.56119	27.88335	35.79553	45.56819	98.40090	42.24689	89.83383	88.43859	12.69702	86.24881	16.34382
2018-05-15 16:24:00	3590433799317662436	1.00000	14.95577	9.61853	10.31285	15.35982	14.56515	8.92057	11.47882	0.09826	63.68886	48.40817	46.40423	54.63309	79.45336	71.34444	49.50674	16.19920	52.50390	46.36070	25.43568	90.84952
2018-05-15 16:25:00	359043379931766890	0.00000	13.79769	14.19100	15.56464	10.52257	16.57905	8.89079	13.98378	0.03087	65.65141	43.43042	49.79888	36.55744	66.96633	57.85975	16.28972	22.68352	75.84487	69.46097	74.38087	17.05182
2018-05-15 16:26:00	863033069630348800	0.00000	10.91304	14.86726	14.30466	12.37309	13.95875	14.88089	14.28770	0.00174	66.45807	61.20141	44.14158	59.17856	62.82904	88.38103	46.46816	65.34167	39.99798	56.66572	13.58756	73.59386
2018-05-15 16:27:00	863033069630348008	0.00000	14.50557	12.51671	14.19716	11.30690	12.53209	8.60791	12.40142	0.06265	55.93565	45.57993	46.08415	43.72865	34.37018	72.40469	94.37969	54.02597	17.23988	70.06603	18.59251	12.03815
2018-05-15 16:28:00	863033069630348933	1.00000	9.57792	13.57080	9.26348	14.52921	12.41897	14.34480	15.40483	0.00049	84.98938	53.42999	68.14845	41.54512	45.98269	82.65015	28.02393	28.51729	80.66181	76.37851	65.74581	50.50023
2018-05-15 16:29:00	359043379931766148	1.00000	10.91033	14.26987	14.46965	16.70775	10.78087	9.13576	12.14554	0.00173	27.97013	44.58132	46.80868	72.65119	4.13676	53.44443	4.29924	9.81655	29.24492	76.31307	26.65702	46.00919
2018-05-15 16:30:00	359043379931766775	1.00000	16.05343	13.20716	10.90660	13.26446	11.63901	10.44738	14.77853	0.29445	51.92631	46.36200	42.60663	57.02416	6.24973	67.01766	8.57887	20.15254	83.64889	40.65956	83.11252	8.59189
2018-05-15 16:31:00	8630330696303482253	1.00000	13.62555	10.01840	9.63895	7.22982	19.11466	11.81830	8.34403	0.02598	35.33495	46.76446	47.68185	33.23293	81.62258	52.07011	51.31029	22.99379	31.98102	46.74522	19.93351	4.16904
2018-05-15 16:32:00	8630330696303482451	0.00000	10.67666	12.03148	15.99206	9.41120	14.48243	11.78611	16.58343	0.00139	60.43258	45.86649	42.69695	43.36283	90.33380	98.02525	37.72503	89.71299	88.98164	18.16019	71.13238	39.40518
2018-05-15 16:33:00	3590433799317661792	1.00000	11.38591	12.68031	10.30629	13.51242	12.30264	10.83901	12.48012	0.00279	49.75445	64.72267	45.65139	37.74371	87.42929	29.59386	16.05022	5.89610	52.53023	97.21928	50.35070	12.41380
2018-05-15 16:34:00	3590433799317661305	0.00000	9.45069	16.72010	18.69427	7.84737	14.45044	11.64097	16.29303	0.00042	53.36376	39.55717	43.57035	55.40148	59.76468	48.55018	25.34225	60.63397	66.90964	73.00379	88.51204	93.35068
2018-05-15 16:35:00	863033069630348149	0.00000	11.63193	17.14516	15.74827	10.53095	15.04192	10.93081	14.88990	0.00359	64.19841	64.55649	57.73540	36.17683	33.94240	12.01397	24.03517	75.57514	35.32151	7.59905	1.03883	7.36684
2018-05-15 16:36:00	3590433799317661206	1.00000	13.97629	13.50699	8.52768	13.27441	8.94150	11.65928	14.92306	0.03692	49.72211	54.94231	37.26260	32.83200	97.62932	11.87036	15.10538	38.83017	78.24222	64.06045	36.63543	17.91377
2018-05-15 16:37:00	863033069630348271	1.00000	16.72055	10.25509	11.24069	13.01294	12.99090	11.48699	13.41647	0.57373	35.74861	60.47497	60.63000	37.33766	82.52621	21.25032	60.99283	36.28736	80.06719	35.85638	79.83304	50.70666
2018-05-15 16:38:00	8630330696303481776	0.00000	12.62047	13.06625	14.89729	7.15305	12.29679	13.46525	14.61538	0.00954	47.01016	48.67907	61.33083	61.14980	90.64504	45.71177	13.84084	49.69735	13.07585	41.78133	95.70588	14.24061
2018-05-15 16:39:00	359043379931766783	1.00000	11.17120	13.35356	8.22932	12.98179	10.33046	14.45420	16.68021	0.00227	71.07706	61.88808	63.98998	52.29405	34.90479	46.75830	35.59433	39.68361	92.89918	23.51554	42.10801	62.27519
2018-05-15 16:40:00	3590433799317662451	1.00000	13.29051	14.18172	12.00468	13.66786	18.67795	6.30125	13.20746	0.01860	60.23803	58.55796	68.59229	38.98588	31.99749	2.14814	79.23793	54.87571	64.14255	4.17465	81.87898	2.51422
2018-05-15 16:41:00	8630330696303482089	1.00000	9.19494	12.62136	7.68578	15.36200	13.84400	16.38301	16.63449	0.00031	35.73571	40.51735	65.56126	40.60513	24.56630	59.24400	46.96860	54.56406	84.55297	8.70783	12.75267	80.79803
2018-05-15 16:42:00	8630330696303481669	1.00000	16.20726	13.96537	15.70106	9.12555	13.89482	11.30290	10.88833	0.34343	42.31511	52.94754	38.19673	57.19395	23.77190	36.01141	94.89506	87.27763	93.98576	21.38385	75.47500	98.14127
2018-05-15 16:43:00	359043379931766551	0.00000	16.22126	8.01806	9.10249	10.99965	15.68900	12.44360	11.48562	0.34824	61.49118	42.59773	58.03531	29.70754	49.89346	46.69789	60.40915	5.30543	69.01435	81.21006	59.83957	76.06169
2018-05-15 16:44:00	3590433799317661602	0.00000	10.70686	9.30691	9.12093	10.19271	16.40408	7.87962	7.48533	0.00144	32.42132	30.80670	46.51970	32.78527	87.86717	50.95575	82.00145	64.87577	70.05612	74.22708	11.44685	16.62921
2018-05-15 16:45:00	8630330696303482022	1.00000	10.81060	16.77690	12.78371	16.69814	15.85364	9.80746	13.30536	0.00160	35.35834	31.84107	54.74680	73.18793	92.33201	46.86990	56.11455	4.14553	55.43917	13.90276	96.01502	92.76194
2018-05-15 16:46:00	863033069630348800	0.00000	13.97773	13.14680	14.16653	11.14275	13.31158	12.36294	15.13433	0.03697	78.33347	78.45360	84.44502	49.66139	99.48669	42.85218	69.25321	68.41397	55.71128	51.79333	17.51662	63.43111
2018-05-15 16:47:00	8630330696303481842	1.00000	12.26481	12.01220	13.12380	9.71807	13.49403	10.71354	10.96068	0.00668	53.21194	40.75424	37.44478	38.02847	33.88590	58.26216	74.30458	43.32769	86.30242	29.03451	3.01452	69.48962
2018-05-15 16:48:00	359043379931766387	1.00000	10.79668	9.25849	10.60883	9.62965	15.90213	9.33676	11.47139	0.00158	65.29904	51.76501	56.73530	49.53028	63.71734	16.12745	29.14187	14.69318	23.66626	91.38882	43.84248	57.02544
2018-05-15 16:49:00	3590433799317662493	0.00000	11.91948	17.67532	15.77388	12.90334	14.13086	15.11882	14.66100	0.00473	46.45690	38.37418	68.10883	35.86195	72.30548	83.65274	40.87954	89.33054	88.71590	66.67132	35.56139	74.61321
2018-05-15 16:50:00	863033069630348735	0.00000	16.65862	14.29522	13.60154	8.51800	14.81009	9.40848	18.08853	0.53927	78.77839	58.44320	49.57791	40.30438	83.28447	1.80431	21.74187	43.22607	24.88822	60.77682	92.32835	68.18828
2018-05-15 16:51:00	3590433799317661867	1.00000	12.88560	14.89761	10.28683	16.12244	15.82704	11.85108	15.28599	0.01243	29.80766	81.08959	63.67138	78.96634	69.06464	0.72940	21.48939	8.26475	69.41602	15.24525	63.51122	66.51114
2018-05-15 16:52:00	863033069630348263	0.00000	14.29967	13.84019	14.95818	10.92457	14.20246	11.99295	14.90123	0.05096	52.48988	61.32573	51.32203	64.64652	84.80159	74.39062	6.56020	82.94658	24.17528	20.00749	33.13624	80.00519
2018-05-15 16:53:00	863033069630348834	1.00000	15.95500	9.40116	6.90104	10.24901	16.21158	10.13500	6.32816	0.26682	54.28878	39.54114	49.05593	44.54116	41.96498	77.82668	61.44770	4.35243	30.19686	16.94442	25.41293	22.53023
2018-05-15 16:54:00	8630330696303482139	1.00000	15.90387	10.00434	8.66285	14.64309	12.08579	10.24527	13.28252	0.25352	41.41021	34.66592	68.91346	63.88323	5.10417	28.24525	33.15994	13.11709	12.32503	85.51114	21.43320	35.42747
2018-05-15 16:55:00	863033069630348305	1.00000	11.25934	12.30591	12.33689	11.27198	12.36452	8.93030	13.24189	0.00250	49.07196	48.54054	46.65390	45.83948	6.11222	60.52804	61.65087	31.96470	94.58429	74.78000	77.90345	9.86519
2018-05-15 16:56:00	8630330696303481446	0.00000	13.88391	15.63857	13.06207	13.85806	14.30280	14.22046	17.38159	0.03361	56.70693	52.37153	58.03517	18.93191	47.98132	70.35056	63.99349	36.33426	90.34032	27.43600	13.91765	70.95360
2018-05-15 16:57:00	3590433799317662279	0.00000	15.51722	15.78686	14.28123	10.54544	17.74967	14.62813	15.11351	0.17227	83.22668	49.93309	59.41588	47.25383	89.85040	77.59394	51.25930	46.35318	37.19216	67.47258	27.68479	85.67853
2018-05-15 16:58:00	3590433799317661826	0.00000	10.51533	14.22029	12.84450	11.85266	13.81184	14.22384	12.24318	0.00118	53.03752	56.73637	28.07406	51.68206	63.47867	51.33034	56.03768	35.81739	60.13115	89.57101	9.04463	22.61507
2018-05-15 16:59:00	3590433799317662238	1.00000	12.92389	15.61983	8.85396	12.83482	13.93591	12.74914	15.46125	0.01292	41.38114	51.82777	48.38127	46.16346	81.21066	44.24769	89.13217	7.07455	37.78772	33.92502	96.39132	80.74352
2018-05-15 17:00:00	359043379931766312	1.00000	11.44144	16.37073	9.79386	18.52719	14.29790	13.14194	14.02402	0.00295	49.84973	42.51239	64.40901	47.90716	66.21738	16.07446	10.31408	88.75545	55.38080	52.50589	89.44429	4.85772
2018-05-15 17:01:00	3590433799317661552	0.00000	13.14894	15.08496	11.88891	14.51425	16.62933	6.27458	13.17751	0.01614	74.43210	42.50476	59.86473	35.91246	53.49279	97.69100	17.04462	69.39683	46.46122	9.88268	48.69506	27.55135
