ts	imei	mwra	c.dogalize	c.android.chrome	c.android.gm	c.android.youtube	c.katana	c.UCMobile.x86	c.updateassist	c.raider	c.android.vending	c.UCMobile.intl
2018-05-15 06:54:00	8630330696303481503	1.00000	11.66504	13.72810	10.64466	13.62643	13.71454	36.75837	43.01178	20.20558	94.48186	77.36025
2018-05-15 06:55:00	8630330696303481123	0.00000	11.70721	12.98694	13.16731	10.41048	9.23462	57.37096	32.52750	81.49124	27.55674	94.51205
2018-05-15 06:56:00	359043379931766130	1.00000	15.36423	13.39126	8.73603	15.67392	13.58521	54.80010	40.89081	5.97832	67.68330	29.38307
2018-05-15 06:57:00	8630330696303482188	1.00000	12.53919	14.72086	12.18779	13.79845	14.32806	28.63396	72.33688	10.01318	87.30322	6.69982
2018-05-15 06:58:00	8630330696303482139	1.00000	13.80833	13.53488	12.65220	11.08730	15.19160	51.34088	46.81228	11.57015	2.26200	48.89495
2018-05-15 06:59:00	359043379931766676	1.00000	11.64596	16.13091	14.35362	10.52479	5.10061	51.06520	52.79070	23.36702	71.50354	29.18590
2018-05-15 07:00:00	8630330696303481032	0.00000	13.89713	12.72154	13.46463	13.34877	8.77448	23.74950	1.97928	62.99174	64.95266	19.34764
2018-05-15 07:01:00	8630330696303481099	0.00000	8.87421	8.48592	13.74139	14.03235	12.38847	51.97027	77.58249	66.04101	20.07650	8.76747
2018-05-15 07:02:00	8630330696303482469	0.00000	10.54200	12.97790	16.99003	9.86713	9.68922	64.70143	92.72094	68.12185	55.02691	56.69511
2018-05-15 07:03:00	3590433799317662345	0.00000	8.77303	16.29856	16.37508	9.39051	10.25208	50.83532	36.65609	41.49436	75.55659	67.28025
2018-05-15 07:04:00	3590433799317662030	1.00000	15.82713	11.74017	11.74354	13.65117	18.81152	55.16926	36.25525	47.81060	21.17440	77.39613
2018-05-15 07:05:00	3590433799317662105	1.00000	15.75821	9.88370	13.58760	13.28204	14.39245	63.20636	24.91190	70.81705	26.28709	80.09648
2018-05-15 07:06:00	863033069630348511	0.00000	12.02554	13.35649	12.66433	11.77110	9.79826	42.31408	45.34959	23.63987	33.00802	75.54811
2018-05-15 07:07:00	3590433799317662089	1.00000	10.44321	14.64376	10.35809	15.33756	10.36003	34.45796	57.82613	96.00436	77.75305	49.34868
2018-05-15 07:08:00	863033069630348602	1.00000	13.01982	11.95650	5.61275	18.57318	12.21285	19.99828	38.74579	71.22365	59.52657	4.15820
2018-05-15 07:09:00	359043379931766775	1.00000	9.95514	10.11894	8.11841	12.90753	13.13505	31.79126	1.91479	21.43825	51.67260	52.91708
2018-05-15 07:10:00	8630330696303481768	1.00000	12.99024	10.31852	11.08735	16.22489	15.04732	40.57328	72.29814	21.91068	76.09430	28.83487
2018-05-15 07:11:00	8630330696303481511	0.00000	10.50357	14.15896	15.27667	13.55260	11.57790	44.56058	65.45500	63.16120	42.20987	31.53507
2018-05-15 07:12:00	3590433799317661933	0.00000	10.12270	13.27141	14.10789	10.09063	8.20293	47.79460	38.02907	54.66393	59.01712	14.60958
2018-05-15 07:13:00	8630330696303482212	1.00000	15.73244	8.22479	11.97955	14.44817	15.40641	64.09547	67.45016	19.27231	78.95860	75.44753
2018-05-15 07:14:00	8630330696303482071	1.00000	12.53194	12.97160	9.13809	8.93085	17.85581	24.87201	65.99954	10.04928	72.65990	56.75927
2018-05-15 07:15:00	3590433799317661776	0.00000	16.22530	11.78355	10.52065	13.94640	16.54285	38.83137	95.19064	27.89306	44.58939	70.36922
2018-05-15 07:16:00	3590433799317661594	1.00000	8.37087	19.41353	10.12570	22.04904	11.06417	51.14974	84.67097	42.52011	62.23376	25.72162
2018-05-15 07:17:00	3590433799317661024	0.00000	9.48149	14.70268	10.66914	12.36710	17.33357	48.16401	29.88517	34.16791	7.64662	0.95760
2018-05-15 07:18:00	359043379931766114	1.00000	11.78339	8.11323	10.91025	13.06543	11.73350	55.95634	97.89088	33.89965	35.10791	2.81984
2018-05-15 07:19:00	8630330696303482014	1.00000	15.80056	7.67650	11.32176	17.36276	11.88875	53.05340	16.95938	77.05418	30.67485	13.83403
2018-05-15 07:20:00	8630330696303481198	0.00000	7.78060	15.01641	12.42653	14.65259	7.38946	33.46885	22.14710	89.40519	40.71893	11.98277
2018-05-15 07:21:00	8630330696303481958	1.00000	7.12336	18.30969	14.22393	12.96168	9.42822	34.99890	36.01808	89.20199	74.04529	23.51509
2018-05-15 07:22:00	863033069630348958	1.00000	10.36255	13.84669	11.01468	12.37760	16.90100	54.51259	15.99534	13.22749	15.96548	88.70110
2018-05-15 07:23:00	3590433799317662386	1.00000	16.18643	11.78007	12.99664	13.64709	13.93210	36.19217	9.71086	35.37998	46.92625	26.65143
2018-05-15 07:24:00	3590433799317661040	1.00000	12.93908	15.99453	11.65929	16.43362	16.12052	33.51179	22.89741	39.02908	11.09198	88.46133
2018-05-15 07:25:00	8630330696303481644	1.00000	16.62363	10.24757	12.34085	16.13652	15.06569	46.64351	55.62997	28.22157	55.51812	34.37822
2018-05-15 07:26:00	8630330696303482352	1.00000	13.87018	11.26355	9.91725	13.68401	14.64085	37.42346	49.29627	62.56517	74.17720	30.48795
2018-05-15 07:27:00	8630330696303481792	1.00000	11.08267	16.29659	10.99010	14.55713	14.13966	37.79262	7.85003	7.39489	21.49120	35.24788
2018-05-15 07:28:00	863033069630348560	1.00000	9.20828	14.93936	10.91806	17.30372	11.04394	55.10550	73.97829	39.28727	87.98878	86.06616
2018-05-15 07:29:00	3590433799317662196	1.00000	11.38980	16.31958	7.86298	17.91757	12.18265	53.11437	90.52958	7.57953	76.64773	42.86247
2018-05-15 07:30:00	863033069630348826	1.00000	17.32914	12.56321	10.66457	16.14679	16.10613	34.53826	42.74499	11.91964	16.46164	42.95541
2018-05-15 07:31:00	359043379931766262	0.00000	10.32219	15.75588	14.59749	10.12186	12.87725	51.84380	61.09479	84.12116	12.51346	76.54586
2018-05-15 07:32:00	3590433799317662162	0.00000	9.69463	12.55582	14.70715	15.02973	13.54388	46.28023	32.22007	67.09661	58.52273	47.03794
2018-05-15 07:33:00	359043379931766353	1.00000	10.88917	14.61735	10.28163	13.06839	14.46659	29.60605	75.58591	30.47786	60.68209	72.41231
2018-05-15 07:34:00	8630330696303481289	1.00000	8.43251	12.96105	8.43672	11.50146	16.30612	50.20423	29.75871	30.38734	45.76789	29.33707
2018-05-15 07:35:00	359043379931766353	1.00000	12.32680	12.40289	12.46181	13.58093	12.14371	37.14140	38.99930	84.77647	39.80024	33.71607
2018-05-15 07:36:00	8630330696303481966	0.00000	7.53918	12.19566	19.18744	11.90797	11.31343	56.76397	83.72643	22.86527	97.57382	77.93128
2018-05-15 07:37:00	863033069630348503	1.00000	18.17734	12.26127	13.60425	15.33222	13.82955	50.87261	93.13087	17.41148	32.27955	66.31224
2018-05-15 07:38:00	3590433799317662097	1.00000	16.78930	10.11120	13.17976	15.51495	11.95022	33.06376	6.66556	51.83339	99.40325	70.06371
2018-05-15 07:39:00	863033069630348552	1.00000	16.35327	11.68276	12.18050	15.18018	13.51800	20.50628	11.02959	91.92092	88.15852	49.89193
2018-05-15 07:40:00	8630330696303482097	0.00000	9.71908	10.01915	16.46226	12.18017	12.54968	39.16398	54.46900	73.37144	40.23491	75.86614
2018-05-15 07:41:00	8630330696303481396	1.00000	9.19990	12.83099	11.16803	11.88610	17.00764	25.73853	15.75687	25.34519	0.43092	13.47721
2018-05-15 07:42:00	8630330696303481024	1.00000	16.80387	9.53281	13.58573	12.11724	15.68622	28.03004	97.83436	68.63513	77.65763	86.99612
2018-05-15 07:43:00	8630330696303481610	0.00000	12.60560	9.03195	12.99729	13.64916	11.47347	49.91123	87.51096	62.00364	1.48701	54.10409
2018-05-15 07:44:00	8630330696303481941	1.00000	13.77181	10.63971	13.14338	10.12288	16.24841	58.88690	74.32361	66.53632	20.07797	2.41696
2018-05-15 07:45:00	8630330696303481131	1.00000	10.97734	15.52058	10.24758	16.51930	13.79593	30.38864	51.17154	77.96635	55.17935	75.18703
2018-05-15 07:46:00	3590433799317662287	1.00000	13.36634	14.83694	10.52040	18.03331	15.20202	53.83822	49.16529	48.93717	33.14677	15.59369
2018-05-15 07:47:00	3590433799317661438	0.00000	8.12181	15.22694	13.32503	9.81618	9.51486	25.48107	58.95686	69.56328	34.65753	38.17170
2018-05-15 07:48:00	359043379931766791	1.00000	15.75478	11.84050	12.93102	12.81003	14.48890	57.55076	42.83041	33.82729	68.65597	76.56212
2018-05-15 07:49:00	3590433799317662360	1.00000	13.17199	16.00551	10.97112	15.97180	14.59155	38.11346	15.69325	74.77595	24.32124	59.35016
2018-05-15 07:50:00	359043379931766122	1.00000	14.26206	12.93297	12.46069	13.70462	16.42701	34.64717	77.89585	67.20307	25.75524	52.82250
2018-05-15 07:51:00	863033069630348644	1.00000	10.43120	16.42123	9.90246	17.00803	17.09788	42.25126	78.48372	20.24969	3.88443	55.58922
2018-05-15 07:52:00	3590433799317661479	1.00000	8.57116	13.46575	9.84080	13.41003	17.71631	44.59036	79.53448	64.76238	20.25909	48.22919
2018-05-15 07:53:00	359043379931766353	0.00000	13.10708	13.00674	15.49195	10.94784	9.67817	31.32649	13.55789	84.19044	79.49243	8.94281
2018-05-15 07:54:00	8630330696303482261	0.00000	12.62211	15.84989	14.80685	14.35918	11.54005	52.76866	77.80136	92.62053	99.75872	36.34959
2018-05-15 07:55:00	8630330696303481206	0.00000	9.59257	14.01682	15.39305	11.58526	14.04837	48.43079	30.70528	99.35905	91.72236	48.98600
2018-05-15 07:56:00	8630330696303482139	0.00000	12.58809	12.61545	11.29330	11.70367	20.32129	63.20498	22.45548	85.73106	39.53312	55.09122
2018-05-15 07:57:00	3590433799317661685	0.00000	17.36999	11.43110	13.93568	12.90745	16.41308	45.11161	67.93047	12.34823	90.94481	48.26140
2018-05-15 07:58:00	8630330696303482279	1.00000	15.06869	11.35640	11.86566	18.71626	14.51765	49.46414	47.19055	50.29905	10.78808	26.61041
2018-05-15 07:59:00	863033069630348420	0.00000	13.94682	13.20313	14.98575	12.97859	10.78440	23.59928	75.67139	16.03758	24.61562	67.18389
2018-05-15 08:00:00	3590433799317661768	0.00000	7.70886	19.59838	17.88163	10.48341	12.78497	41.31346	39.57274	16.32111	12.33644	68.93816
2018-05-15 08:01:00	359043379931766825	1.00000	8.52233	13.67760	10.35437	10.72720	14.60986	34.10454	59.93342	90.87588	6.71491	16.10366
2018-05-15 08:02:00	3590433799317661644	1.00000	10.03363	13.67178	9.52908	11.95575	18.34934	48.92398	51.63304	38.27884	82.38458	44.78923
2018-05-15 08:03:00	863033069630348891	1.00000	11.93313	14.98678	12.43389	13.83434	17.70736	33.05809	58.12270	7.62313	12.12280	66.90607
2018-05-15 08:04:00	3590433799317661073	0.00000	9.87997	14.14521	15.01406	10.53480	12.88179	40.36680	17.91135	81.17630	89.53424	33.73805
2018-05-15 08:05:00	3590433799317661925	1.00000	13.79965	10.52923	8.53974	17.90526	13.72900	40.83735	54.08515	87.78905	73.08828	55.64625
2018-05-15 08:06:00	8630330696303481925	1.00000	12.84064	12.57101	15.11060	12.82645	8.38091	31.78905	24.87623	43.29200	24.14223	93.60406
2018-05-15 08:07:00	359043379931766031	1.00000	9.99510	15.31644	12.09805	14.31148	14.26423	29.23807	79.75817	11.43428	34.51209	20.74013
2018-05-15 08:08:00	8630330696303481032	1.00000	15.11876	7.39796	9.99138	14.81967	11.91975	63.77081	32.59841	92.79501	21.93083	5.08136
2018-05-15 08:09:00	863033069630348164	0.00000	10.23355	14.89447	11.30897	15.77370	14.18806	39.84819	14.19220	32.46684	50.49073	26.62106
2018-05-15 08:10:00	3590433799317662303	1.00000	9.30466	13.93534	10.13490	15.56704	15.88614	51.27140	37.29391	24.24088	48.28133	10.68907
2018-05-15 08:11:00	863033069630348107	1.00000	10.63882	10.06487	8.32061	14.26336	16.39318	39.49698	56.50602	81.50991	49.89641	66.25061
2018-05-15 08:12:00	8630330696303482485	1.00000	13.43871	15.38121	9.93952	16.59257	16.04950	44.90969	16.96179	8.26684	14.55662	8.63763
2018-05-15 08:13:00	359043379931766072	0.00000	9.30276	16.11432	11.06482	17.18160	12.66412	49.76591	46.95557	24.09832	22.69210	11.12470
2018-05-15 08:14:00	3590433799317662402	1.00000	9.03183	14.51595	10.90867	14.26936	15.34791	31.58538	78.73653	97.56623	79.76488	73.70224
2018-05-15 08:15:00	863033069630348602	1.00000	15.92221	9.84558	11.83143	14.67492	14.81925	41.99302	58.10905	1.98845	59.31267	7.77545
2018-05-15 08:16:00	8630330696303482386	1.00000	8.08382	14.64422	11.35514	11.87395	12.28605	19.30474	78.29695	5.58906	58.27687	15.91256
2018-05-15 08:17:00	863033069630348313	0.00000	7.94907	10.32722	12.08945	16.18087	10.16300	40.86598	0.06040	89.81829	17.69998	67.32447
2018-05-15 08:18:00	3590433799317661537	1.00000	14.41551	13.17361	8.73406	16.04517	16.86761	41.09659	37.93122	47.48832	67.13380	94.55828
2018-05-15 08:19:00	359043379931766031	1.00000	12.01325	14.00652	11.19615	15.13579	16.52734	46.67215	88.85753	7.37545	73.59596	13.87166
2018-05-15 08:20:00	359043379931766908	1.00000	9.69938	18.62107	10.95369	18.31877	16.32137	49.57791	21.49375	67.54914	27.55161	53.10748
2018-05-15 08:21:00	3590433799317661255	0.00000	7.96476	11.46560	12.61850	16.80612	13.86297	26.34839	6.24677	4.04900	75.57588	22.97725
2018-05-15 08:22:00	8630330696303481800	0.00000	9.85021	16.78215	14.04467	11.74887	11.31170	57.35151	6.19788	11.81081	42.42241	9.61478
2018-05-15 08:23:00	8630330696303482261	0.00000	9.23935	9.94779	13.41628	14.48505	10.73804	12.31489	73.52433	74.93238	81.62773	74.30404
2018-05-15 08:24:00	8630330696303481941	1.00000	15.85800	10.17494	12.22242	17.46583	13.06622	54.95646	16.98008	92.33504	4.95507	3.50116
2018-05-15 08:25:00	8630330696303481842	1.00000	8.55094	15.85414	10.50515	14.56927	17.60789	53.07328	81.41913	36.82791	23.79901	87.08107
2018-05-15 08:26:00	8630330696303482113	1.00000	12.93286	8.63224	11.51148	13.24291	14.86284	53.60811	10.24188	0.08489	10.20653	6.73090
2018-05-15 08:27:00	863033069630348164	1.00000	12.78407	10.13911	8.21915	14.92337	16.72822	51.73517	69.89957	75.62152	7.26270	33.25201
2018-05-15 08:28:00	8630330696303482022	1.00000	13.52519	15.17839	11.04425	16.84981	14.44894	51.71560	54.31121	93.89571	60.91676	17.50842
2018-05-15 08:29:00	8630330696303481628	1.00000	16.09792	7.68064	12.65845	14.32925	16.29146	33.25598	83.10878	80.38204	78.95007	76.19647
2018-05-15 08:30:00	3590433799317662063	1.00000	11.01922	12.21752	12.18844	10.20301	18.28218	32.64519	76.19963	25.92545	16.48336	51.67757
2018-05-15 08:31:00	359043379931766940	0.00000	9.51716	12.01318	13.93768	14.91403	11.06392	69.47899	88.07173	51.55309	96.86489	46.51945
2018-05-15 08:32:00	8630330696303481719	1.00000	12.64088	13.42465	11.50619	14.91827	12.81311	56.68369	93.34553	71.66361	73.33037	8.16730
2018-05-15 08:33:00	8630330696303481933	0.00000	13.08878	11.21954	16.68611	12.45647	13.38874	33.72890	9.76436	42.60351	52.65933	99.58687
2018-05-15 08:34:00	3590433799317661206	0.00000	12.51290	16.12012	17.97114	14.66315	10.95494	14.21443	17.11020	10.05577	84.18953	0.03864
2018-05-15 08:35:00	359043379931766494	0.00000	9.28686	14.05518	13.89466	15.01981	13.46779	61.58645	99.26860	81.46794	39.67055	47.01402
2018-05-15 08:36:00	359043379931766874	1.00000	11.47207	12.37626	8.54140	13.49885	10.64808	38.96892	93.58616	91.23282	56.71519	91.06787
2018-05-15 08:37:00	863033069630348305	0.00000	13.13960	14.39028	16.16326	8.93250	14.17351	68.01220	86.61488	72.04480	45.52247	18.82577
2018-05-15 08:38:00	8630330696303481149	0.00000	14.10189	11.22876	11.89729	10.05272	8.79936	54.51264	83.07450	25.32157	85.39911	45.87465
2018-05-15 08:39:00	359043379931766114	0.00000	8.34707	12.34460	13.37642	13.36005	9.97469	53.43520	93.96071	96.91797	63.93565	87.69348
2018-05-15 08:40:00	8630330696303481321	1.00000	11.97729	16.04582	11.92710	18.42440	13.28952	49.54349	86.71785	45.89732	52.94126	48.78074
2018-05-15 08:41:00	863033069630348636	0.00000	10.23949	9.90731	13.55854	11.38463	8.86235	37.02514	17.14509	85.61536	33.81557	74.94079
2018-05-15 08:42:00	359043379931766098	0.00000	9.64909	17.04056	16.28410	12.13923	10.20392	34.17504	7.99757	12.38267	96.89983	7.22047
2018-05-15 08:43:00	8630330696303482147	1.00000	14.53849	12.05800	13.05480	9.83606	16.63664	43.63739	38.29618	34.49186	74.72407	82.84233
2018-05-15 08:44:00	359043379931766304	0.00000	11.05425	17.10578	9.00676	13.00339	18.32816	70.90812	82.72992	12.60789	61.89027	36.85527
2018-05-15 08:45:00	8630330696303482220	1.00000	7.35076	13.70463	9.74481	11.00774	15.39881	42.08298	78.61007	72.23798	11.36623	33.73278
2018-05-15 08:46:00	8630330696303481792	1.00000	15.28697	9.50629	9.42720	15.84991	14.58127	34.73087	78.26532	63.16531	88.90477	78.79744
2018-05-15 08:47:00	8630330696303482113	1.00000	14.08486	11.70770	10.85363	15.31269	16.17000	38.47236	53.16730	42.07874	76.86484	69.87742
2018-05-15 08:48:00	3590433799317661206	1.00000	17.06068	7.00930	13.09637	18.89297	12.72093	50.27579	48.44618	99.16731	47.97728	96.58959
2018-05-15 08:49:00	8630330696303481172	0.00000	11.10234	14.26148	14.44237	9.45863	12.10285	50.95421	16.89583	57.36251	61.62466	67.48339
2018-05-15 08:50:00	863033069630348156	1.00000	17.79364	9.67530	15.08966	15.54781	18.39422	47.31130	7.58537	63.14123	27.43157	37.02050
2018-05-15 08:51:00	3590433799317661099	1.00000	14.88343	9.03678	12.05756	15.47971	14.70732	56.93951	64.93774	85.33003	40.75482	86.87675
2018-05-15 08:52:00	863033069630348925	1.00000	9.82006	9.76286	12.56745	14.87049	14.61474	22.19905	65.37230	81.13697	66.03556	88.80768
2018-05-15 08:53:00	3590433799317662352	1.00000	15.22309	11.26253	9.57253	16.07996	16.53472	43.30337	44.34770	84.93022	51.37778	89.74466
2018-05-15 08:54:00	359043379931766288	0.00000	10.84964	9.70960	13.98200	14.98285	13.43257	41.15028	38.17352	51.31856	84.03941	63.42123
2018-05-15 08:55:00	8630330696303481958	0.00000	15.70423	9.98252	15.00584	14.09009	10.02080	22.34191	24.27566	26.87603	7.99765	1.65126
2018-05-15 08:56:00	3590433799317662436	0.00000	12.43933	13.64657	12.53848	16.60827	12.34414	36.70500	87.21104	99.06909	42.05039	21.99629
2018-05-15 08:57:00	863033069630348685	1.00000	12.26389	9.73983	10.01227	13.26965	14.89373	42.40138	88.28157	23.74660	72.87824	45.08956
2018-05-15 08:58:00	3590433799317661412	0.00000	10.55519	12.00186	11.81488	14.57227	12.10456	56.44516	80.91500	90.18044	1.20834	52.92079
2018-05-15 08:59:00	3590433799317661008	1.00000	9.51594	15.37953	8.85766	14.77036	17.65151	46.63756	52.87561	60.22847	23.71061	46.91279
2018-05-15 09:00:00	3590433799317661842	1.00000	11.61021	13.46985	12.32764	17.11842	15.34897	55.40883	4.03234	66.88110	88.82706	76.44992
2018-05-15 09:01:00	8630330696303482147	0.00000	11.13841	9.19829	15.76227	12.81491	12.19149	27.70982	17.60449	52.63795	50.96209	88.54808
2018-05-15 09:02:00	3590433799317662113	1.00000	15.47744	11.31773	10.11062	15.14886	13.89710	42.50506	5.43386	39.47823	24.82242	30.87402
2018-05-15 09:03:00	863033069630348628	0.00000	10.07184	12.82401	11.91505	12.18037	9.07783	40.21375	11.13015	1.12987	31.77863	3.30316
2018-05-15 09:04:00	3590433799317661149	1.00000	12.54114	14.02036	14.05250	10.48054	11.13747	55.98911	52.61302	17.96006	78.89945	73.26914
2018-05-15 09:05:00	3590433799317661925	0.00000	10.90506	10.85398	13.90767	16.91508	7.12983	59.82655	83.26918	8.16297	48.61898	56.92141
2018-05-15 09:06:00	8630330696303481420	1.00000	15.00520	9.43726	9.97647	13.60021	17.72827	34.45564	41.96498	39.18718	46.19884	96.59304
2018-05-15 09:07:00	8630330696303481636	1.00000	10.67201	13.63005	11.63510	15.27316	12.68740	51.26007	12.77104	44.53257	21.04596	1.48214
2018-05-15 09:08:00	3590433799317661164	1.00000	18.59733	8.54607	15.61645	18.28066	12.82560	25.60825	40.69882	2.86866	3.07370	22.17350
2018-05-15 09:09:00	8630330696303482162	0.00000	8.34211	17.35982	16.64034	11.88600	13.55612	25.83788	15.36322	56.11268	46.26806	24.85776
2018-05-15 09:10:00	8630330696303481792	1.00000	12.34748	11.50339	9.56197	15.99256	15.05693	38.16298	60.17288	97.60536	69.91969	38.65407
2018-05-15 09:11:00	3590433799317661735	1.00000	19.44640	7.65990	13.58363	15.25820	14.77956	31.19647	77.56413	59.27364	99.07750	69.99606
2018-05-15 09:12:00	863033069630348339	1.00000	14.25751	14.46543	11.81461	14.32967	17.15754	47.36038	93.74929	2.41371	69.20158	74.43177
2018-05-15 09:13:00	359043379931766759	1.00000	12.29462	14.83228	15.72701	9.12528	13.23038	41.06947	91.96577	72.41351	6.72101	86.17170
2018-05-15 09:14:00	359043379931766908	0.00000	7.28699	11.32747	13.73883	17.88503	13.38941	41.24343	91.53471	99.29769	96.88842	26.28217
2018-05-15 09:15:00	359043379931766338	0.00000	10.68920	15.65473	12.45490	17.15299	14.42548	45.96526	20.11656	50.25823	84.37704	93.83683
2018-05-15 09:16:00	8630330696303481529	1.00000	12.05062	13.92588	10.58124	14.69891	13.61670	50.15225	16.44922	37.17554	4.30221	15.88636
2018-05-15 09:17:00	863033069630348099	1.00000	11.27166	14.71393	9.74116	16.21735	12.20808	56.43004	10.97503	20.09483	15.11813	85.75334
2018-05-15 09:18:00	8630330696303481396	0.00000	9.71029	8.32909	14.28626	13.35709	10.89563	32.49015	98.06737	51.75613	54.54435	42.27646
2018-05-15 09:19:00	3590433799317661289	1.00000	7.96106	19.91317	9.92079	20.22204	9.80037	22.43407	27.57851	83.32879	34.75690	67.38122
2018-05-15 09:20:00	3590433799317661206	1.00000	12.51874	12.85889	10.17387	10.32889	15.03964	56.72653	20.08442	20.04011	48.95931	9.91682
2018-05-15 09:21:00	8630330696303482477	0.00000	15.39102	8.53465	14.96498	13.98797	12.80750	58.88737	40.15283	23.37485	78.46949	50.82196
2018-05-15 09:22:00	863033069630348024	1.00000	13.71221	16.14584	10.93217	18.80394	11.93050	28.93984	84.53867	60.72562	2.45522	71.11315
2018-05-15 09:23:00	359043379931766072	1.00000	13.41182	13.06330	10.41363	14.65428	13.94505	46.73878	46.92191	6.47728	99.03436	16.86875
2018-05-15 09:24:00	3590433799317661164	1.00000	7.20086	12.39778	10.81128	12.26762	18.71429	48.68483	12.90111	82.00066	48.59183	38.96310
2018-05-15 09:25:00	8630330696303481446	1.00000	9.29534	16.08411	10.26203	18.41129	13.18664	52.92041	38.09006	89.06151	83.17181	13.48626
2018-05-15 09:26:00	863033069630348727	1.00000	14.60187	9.44943	12.57390	14.79219	16.75395	48.72881	38.77600	29.11815	39.16560	1.19135
2018-05-15 09:27:00	3590433799317662295	1.00000	10.77680	13.11656	8.19664	11.52569	15.74698	30.70690	99.36398	41.41574	48.34908	79.21883
2018-05-15 09:28:00	3590433799317661040	0.00000	10.40263	15.89457	12.35306	12.78753	11.10767	48.58513	3.28402	79.77291	11.93847	88.99754
2018-05-15 09:29:00	3590433799317661149	0.00000	11.55842	8.94892	12.77331	17.41984	9.79440	60.46038	10.95908	66.43216	68.36376	32.55965
2018-05-15 09:30:00	863033069630348149	1.00000	14.09163	10.56537	10.68913	13.13521	12.76211	61.45660	54.26007	30.44478	61.98597	85.08794
2018-05-15 09:31:00	8630330696303482071	1.00000	10.12189	17.72827	10.92558	16.77226	14.12580	36.69669	62.37054	6.58588	18.14811	13.71078
2018-05-15 09:32:00	863033069630348016	1.00000	16.42265	8.87747	10.55539	15.63757	16.07109	30.21118	74.93746	71.97196	52.34142	93.27691
2018-05-15 09:33:00	8630330696303481545	0.00000	10.04990	15.13293	15.40710	12.13707	11.86181	49.71139	73.52938	80.08623	58.06626	2.46558
2018-05-15 09:34:00	359043379931766478	0.00000	11.54433	10.78858	13.84654	13.96772	11.80787	48.72144	89.07794	50.67970	43.06383	68.90888
2018-05-15 09:35:00	3590433799317662477	1.00000	13.90300	6.68980	10.38794	14.15344	12.26475	47.03827	1.26601	8.18957	83.17530	2.21019
2018-05-15 09:36:00	863033069630348875	1.00000	14.02688	10.39856	9.00534	14.85995	16.20498	59.18969	54.66030	79.03353	72.59152	60.11765
2018-05-15 09:37:00	3590433799317661271	1.00000	14.97273	11.39480	12.44972	12.02293	17.96383	28.67596	74.82810	69.85184	99.50125	33.52075
2018-05-15 09:38:00	8630330696303482352	0.00000	12.37169	11.46913	14.67804	14.63950	9.79029	35.64424	60.72853	11.15203	14.10778	81.04421
2018-05-15 09:39:00	3590433799317661073	1.00000	12.53144	9.09885	11.87460	10.90966	17.95755	44.28920	52.24507	70.07889	78.74155	41.85187
2018-05-15 09:40:00	359043379931766460	1.00000	12.13822	11.29029	11.51143	12.22822	15.05237	46.43137	49.06355	14.42530	94.83156	15.28023
2018-05-15 09:41:00	8630330696303481255	1.00000	14.89235	8.66770	11.43281	20.03131	12.06152	38.85542	51.07682	31.22069	67.41830	98.52695
2018-05-15 09:42:00	3590433799317661107	0.00000	8.22515	17.25892	13.05640	6.57942	11.69644	52.63972	68.73531	92.91324	30.86708	95.30400
2018-05-15 09:43:00	3590433799317661370	0.00000	12.69516	14.17465	16.96842	16.18944	13.41511	38.92501	54.01644	36.84903	69.49516	22.72279
2018-05-15 09:44:00	863033069630348719	0.00000	11.08048	12.22687	13.55785	12.11388	12.53971	42.56906	37.34494	5.04077	18.66716	44.31420
2018-05-15 09:45:00	3590433799317661297	1.00000	11.14678	15.50478	8.52553	9.23079	17.39400	66.46259	4.68969	47.55275	72.13902	30.43148
2018-05-15 09:46:00	359043379931766569	0.00000	9.59997	18.02092	10.80501	17.93064	13.11926	33.26164	99.17218	32.31022	35.68102	84.72094
2018-05-15 09:47:00	3590433799317662238	0.00000	13.79763	16.13795	15.02094	9.61149	9.33114	76.66373	99.84041	89.92679	24.31692	21.91157
2018-05-15 09:48:00	8630330696303481768	0.00000	11.85459	11.75367	9.48765	13.03089	13.08838	47.10593	61.23645	98.51951	42.73179	59.24694
2018-05-15 09:49:00	359043379931766379	1.00000	14.03420	10.97892	10.59610	15.30352	13.14067	62.25512	42.48738	96.49321	20.65132	76.79201
2018-05-15 09:50:00	863033069630348545	1.00000	13.18965	10.71126	11.82136	11.42332	15.94426	24.40617	1.40353	20.79589	62.62039	3.30104
2018-05-15 09:51:00	8630330696303482428	0.00000	14.31977	8.89314	13.99869	14.66510	13.08444	29.46048	17.19076	96.85700	42.92432	31.98024
2018-05-15 09:52:00	359043379931766619	1.00000	12.69797	7.98707	11.03388	12.52501	13.15450	57.79287	22.63846	36.24631	9.96695	90.77472
2018-05-15 09:53:00	359043379931766718	1.00000	16.25586	13.25827	10.35401	12.99325	15.40511	39.83807	7.96026	91.88878	42.45682	34.38796
2018-05-15 09:54:00	3590433799317662477	0.00000	12.53197	13.72555	17.25132	13.22218	14.03810	46.37390	89.24300	1.89847	96.07902	39.29371
2018-05-15 09:55:00	3590433799317661198	1.00000	15.33411	13.34987	13.65337	18.15813	11.79211	56.76386	16.80204	10.95830	2.69427	20.09645
2018-05-15 09:56:00	3590433799317661602	0.00000	14.15536	12.88893	14.56629	12.50622	9.94881	65.66180	46.14749	23.91985	71.07520	13.79277
