latitude	longitude	store_name	code	location	imei
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317661909
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	3590433799317661131
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317661370
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661693
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348677
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303482295
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317661420
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317662147
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317661438
43.2907	5.4384	Marseille 11	FR	Europe/Paris	863033069630348784
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	8630330696303482154
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661347
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	3590433799317661768
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661073
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	359043379931766387
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317662097
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348743
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481032
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317662063
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	359043379931766650
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303482113
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	359043379931766320
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348818
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766650
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303481941
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	359043379931766338
52.41667	0.75	Thetford	GB	Europe/London	359043379931766494
6.45407	3.39467	Lagos	NG	Africa/Lagos	3590433799317661263
-10.91722	-37.65	Lagarto	BR	America/Maceio	3590433799317661495
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481792
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	863033069630348123
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766551
50.75	2.25	Saint-Omer	FR	Europe/Paris	3590433799317661065
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	3590433799317661586
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481198
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	3590433799317661511
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482360
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482428
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317661867
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348065
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481768
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	863033069630348040
51.03427	5.37429	Houthalen	BE	Europe/Brussels	359043379931766098
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317662287
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	863033069630348230
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661321
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	359043379931766296
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	8630330696303481511
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481594
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303481016
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348065
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661529
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317662410
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	863033069630348107
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766809
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303482170
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661974
68.79833	16.54165	Harstad	NO	Europe/Oslo	863033069630348396
46.23899	-63.13414	Charlottetown	CA	America/Halifax	8630330696303481016
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766767
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766379
37.31065	13.57661	Agrigento	IT	Europe/Rome	359043379931766601
45.44694	8.62118	Novara	IT	Europe/Rome	359043379931766742
51.62907	-0.74934	High Wycombe	GB	Europe/London	863033069630348099
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303481230
65.84811	24.14662	Tornio	FI	Europe/Helsinki	3590433799317662436
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303482410
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303482493
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303481933
40.68066	-73.47429	Massapequa	US	America/New_York	863033069630348560
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766122
15.72892	120.57224	Burgos	PH	Asia/Manila	863033069630348933
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348305
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348347
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	8630330696303481420
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481362
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303482238
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303482055
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661552
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661024
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303482113
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766270
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303481230
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317662402
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	3590433799317662428
49.593777	17.250879	Olomouc	CZ	Europe/Prague	3590433799317662378
10.61285	12.19458	Biu	NG	Africa/Lagos	359043379931766213
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661024
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661479
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766981
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481701
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	863033069630348966
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766403
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661586
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481792
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661180
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481552
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317662261
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303481453
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303482220
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317661024
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303481800
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317661859
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303481305
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	863033069630348107
41.9001	-71.08977	Taunton	US	America/New_York	359043379931766080
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	359043379931766882
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766817
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317662493
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766122
-32.05251	115.88782	Willetton	AU	Australia/Perth	3590433799317661156
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	359043379931766791
41.0051	-73.78458	Scarsdale	US	America/New_York	863033069630348016
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348446
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	863033069630348669
9.15093	-79.62098	Chilibre	PA	America/Panama	3590433799317661875
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661685
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	3590433799317661636
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317662220
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661743
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661891
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303481800
10.22677	-67.33122	La Victoria	VE	America/Caracas	359043379931766312
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	3590433799317661438
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	863033069630348875
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766114
7.6	4.18333	Olupona	NG	Africa/Lagos	359043379931766841
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766056
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348636
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317662428
43.32686	-2.98884	Leioa	ES	Europe/Madrid	359043379931766627
28.54944	-81.77285	Clermont	US	America/New_York	3590433799317662014
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303482204
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317662311
25.95533	68.88871	Jhol	PK	Asia/Karachi	359043379931766478
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766932
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481479
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766809
33.50921	-111.89903	Scottsdale	US	America/Phoenix	8630330696303482071
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317662089
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	863033069630348289
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766924
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303482295
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481180
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766643
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317662097
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348867
51.65333	5.2875	Vught	NL	Europe/Amsterdam	3590433799317662311
25.95533	68.88871	Jhol	PK	Asia/Karachi	3590433799317661602
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348297
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766536
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	359043379931766163
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317662055
18.87813	72.93924	Uran	IN	Asia/Kolkata	863033069630348156
32.57756	71.52847	Mianwali	PK	Asia/Karachi	359043379931766130
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	8630330696303482444
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	359043379931766346
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481677
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	863033069630348628
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	863033069630348453
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303481081
43.1009	-75.23266	Utica	US	America/New_York	8630330696303481339
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317661073
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303481578
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	863033069630348099
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481925
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348586
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317662352
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303481065
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661586
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661917
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348966
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317661552
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	359043379931766122
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317662246
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	359043379931766114
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348396
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317662485
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481792
55.39485	43.83992	Arzamas	RU	Europe/Moscow	3590433799317662436
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	863033069630348172
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661370
48	-4.1	Quimper	FR	Europe/Paris	863033069630348255
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	359043379931766775
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766999
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317661545
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317662196
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661800
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303481149
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661875
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	359043379931766940
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317661933
18.51957	73.85535	Pune	IN	Asia/Kolkata	359043379931766619
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482238
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317662485
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303481263
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	3590433799317661578
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766106
37.65639	126.835	Goyang-si	KR	Asia/Seoul	8630330696303482246
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303481370
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	359043379931766049
12.35275	121.06761	San Jose	PH	Asia/Manila	8630330696303481693
8.79577	-75.69947	San Carlos	CO	America/Bogota	863033069630348875
50.82882	-0.32247	Lancing	GB	Europe/London	863033069630348792
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	8630330696303481172
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481016
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	3590433799317662493
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766163
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	359043379931766841
41.66394	-83.55521	Toledo	US	America/New_York	863033069630348164
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317662162
45.75279	130.57211	Boli	CN	Asia/Shanghai	8630330696303481578
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481818
40.58654	-122.39168	Redding	US	America/Los_Angeles	359043379931766825
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481222
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317662212
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348578
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661040
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317661305
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317661339
33.98154	-81.23621	Lexington	US	America/New_York	863033069630348768
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348602
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	359043379931766478
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	863033069630348867
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303481867
52.86147	9.5926	Walsrode	DE	Europe/Berlin	863033069630348313
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481164
36.06523	-119.01677	Porterville	US	America/Los_Angeles	359043379931766924
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481206
22.4711	88.1453	Pujali	IN	Asia/Kolkata	3590433799317661818
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317661503
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303482071
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661347
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766981
12.74409	-8.07257	Kati	ML	Africa/Bamako	863033069630348537
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317662089
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481024
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766098
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348826
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303482485
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348545
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	359043379931766080
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303481222
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348420
43.1122	12.38878	Perugia	IT	Europe/Rome	3590433799317662030
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348750
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481198
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	8630330696303481735
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	863033069630348875
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303482246
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	359043379931766445
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	3590433799317661081
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317662162
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661669
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	359043379931766916
31.76212	-95.63079	Palestine	US	America/Chicago	3590433799317662162
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303481032
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303481818
40.65995	-111.99633	Kearns	US	America/Denver	8630330696303481404
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303482337
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661602
35.64889	117.27583	Sishui	CN	Asia/Shanghai	359043379931766999
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303482071
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348644
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317661305
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317662162
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	863033069630348461
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	359043379931766098
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348933
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766643
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317661370
32.57756	71.52847	Mianwali	PK	Asia/Karachi	359043379931766320
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317662428
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	3590433799317662386
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317662444
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	8630330696303482352
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317661453
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348743
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348768
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766064
53.81667	-3.05	Blackpool	GB	Europe/London	3590433799317662030
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317662402
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317662089
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303481008
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661008
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766791
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	863033069630348347
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481297
41.09246	45.36561	Qazax	AZ	Asia/Baku	3590433799317661578
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	863033069630348222
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661495
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303481461
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766635
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303482279
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	3590433799317661370
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303482295
42.8334	-80.38297	Norfolk County	CA	America/Toronto	863033069630348180
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	3590433799317661503
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661255
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481107
48.07667	8.64409	Trossingen	DE	Europe/Berlin	8630330696303481024
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317661495
18.00747	-76.78319	New Kingston	JM	America/Jamaica	359043379931766189
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348388
39.43534	-84.20299	Lebanon	US	America/New_York	359043379931766098
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	359043379931766361
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766189
33.3213	130.94098	Hita	JP	Asia/Tokyo	8630330696303481115
41.16704	-73.20483	Bridgeport	US	America/New_York	359043379931766791
6.8485	3.64633	Shagamu	NG	Africa/Lagos	359043379931766866
31.12406	-97.90308	Copperas Cove	US	America/Chicago	863033069630348131
14.95472	120.89694	Baliuag	PH	Asia/Manila	863033069630348255
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	359043379931766643
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317662469
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303482378
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	359043379931766569
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766627
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317661974
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317662220
68.79833	16.54165	Harstad	NO	Europe/Oslo	359043379931766809
45.16024	-93.08883	Lino Lakes	US	America/Chicago	863033069630348982
51.26	-2.1875	Westbury	GB	Europe/London	863033069630348016
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	863033069630348636
41.91886	8.73812	Ajaccio	FR	Europe/Paris	863033069630348172
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	863033069630348461
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317662055
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766684
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661586
45.16024	-93.08883	Lino Lakes	US	America/Chicago	863033069630348776
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481867
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	3590433799317661222
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	3590433799317661099
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303482220
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303481321
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	863033069630348115
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662261
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	359043379931766981
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317661065
49.68369	8.61839	Bensheim	DE	Europe/Berlin	863033069630348990
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317662063
14.66	120.56528	Pilar	PH	Asia/Manila	359043379931766619
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348123
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661511
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303482204
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348404
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	3590433799317661362
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481016
-32.45242	-71.23106	La Ligua	CL	America/Santiago	3590433799317662121
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348297
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661651
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317661289
34.5624	38.28402	Tadmur	SY	Asia/Damascus	8630330696303481537
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661131
35.8	137.23333	Gero	JP	Asia/Tokyo	359043379931766387
35.64889	117.27583	Sishui	CN	Asia/Shanghai	3590433799317662212
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661404
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	3590433799317662451
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	359043379931766551
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661727
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348628
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766619
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	3590433799317662386
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303482212
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	359043379931766593
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303482337
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348172
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303482071
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303482220
35.95664	36.7138	Binnish	SY	Asia/Damascus	863033069630348958
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661255
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317661321
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348735
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	8630330696303481305
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766783
55.82737	-4.0573	Viewpark	GB	Europe/London	3590433799317661925
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	359043379931766783
32.44874	-99.73314	Abilene	US	America/Chicago	359043379931766445
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	863033069630348040
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	863033069630348289
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317661586
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766908
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348735
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	3590433799317661701
